team,,date,time,round,day,venue,result,gf,ga,opponent,xg,xga,attendance,captain,formation,referee,match report,crdy,crdr,season,team,nDef,nCen,nAtt,rate,new_1,new_2,new_3,new_4,new_5,new_6
Atalanta,84,2023-10-22,18:00,9.0,Sun,Home,W,2.0,0.0,Genoa,1.2,1.0,14848.0,Rafael Tolói,3-4-3,Livio Marinelli,Match Report,4,0,3,Atalanta,3,4,3,79,0.006287628669137342,0.4373486482086126,-2.268333714897953,0.180697147452622,0.5299995043420942,0.34929984733224123
Atalanta,85,2023-10-30,18:30,10.0,Mon,Away,W,3.0,0.0,Empoli,1.6,0.3,7825.0,Berat Djimsiti,3-4-1-2,Luca Massimi,Match Report,0,0,3,Atalanta,3,4,3,79,0.3492986935001505,0.3890785275209801,-0.22051563818151423,-0.3234617936179195,-0.7144793432273098,0.003966161627785567
Atalanta,86,2023-11-04,18:00,11.0,Sat,Home,L,1.0,2.0,Internazionale,1.0,1.3,14945.0,Marten de Roon,3-4-1-2,Simone Sozza,Match Report,5,1,3,Atalanta,3,4,3,79,1.862707938424134,-0.320750267187496,0.7333640453082301,-1.395907351517599,-0.9526754423789772,0.30016910494413623
Atalanta,87,2023-11-12,15:00,12.0,Sun,Away,D,1.0,1.0,Udinese,0.7,1.5,23100.0,Marten de Roon,3-4-1-2,Gianluca Aureliano,Match Report,3,0,3,Atalanta,3,4,3,79,1.0475577053068104,-0.19569823946001833,0.08886968114804855,-1.527602886992397,-1.7494589823414515,0.010230483728515954
Atalanta,88,2023-11-25,18:00,13.0,Sat,Home,L,1.0,2.0,Napoli,1.0,2.0,14743.0,Berat Djimsiti,3-4-1-2,Maurizio Mariani,Match Report,2,0,3,Atalanta,3,4,3,79,0.7334206441322257,0.1338604074489891,-0.882474651333313,-1.6571665274345337,-0.017429912824442912,-0.7752344780976286
Atalanta,89,2023-12-04,20:45,14.0,Mon,Away,L,0.0,3.0,Torino,0.5,1.7,18507.0,Marten de Roon,3-4-3,Marco Piccinini,Match Report,2,0,3,Atalanta,3,4,3,79,-0.02984134395071104,0.08771000306833794,-0.5867819259918516,-0.19143725979559012,0.7889009270257269,-1.0902481380045397
Atalanta,90,2023-12-09,18:00,15.0,Sat,Home,W,3.0,2.0,Milan,3.3,1.5,14907.0,Marten de Roon,3-4-1-2,Federico La Penna,Match Report,1,0,3,Atalanta,3,4,3,79,-0.9158519483684829,-0.6881242970343924,0.1313330924366344,0.9519408621536182,0.5650319092838616,-0.23817817571192015
Atalanta,91,2023-12-18,20:45,16.0,Mon,Home,W,4.0,1.0,Salernitana,1.9,1.3,14264.0,Marten de Roon,3-4-1-2,Ermanno Feliciani,Match Report,1,0,3,Atalanta,3,4,3,79,-0.2959151909753864,-0.09626754675933001,0.8796310163449197,2.438726842968714,-0.13936794733229432,-0.7037129179015745
Atalanta,92,2023-12-23,15:00,17.0,Sat,Away,L,0.0,1.0,Bologna,1.2,0.7,28082.0,Marten de Roon,3-4-1-2,Antonio Rapuano,Match Report,4,0,3,Atalanta,3,4,3,79,0.3487358193641074,-0.870473239204657,2.4597067386981855,1.4527620203922407,-1.350565850276672,-0.4257076380366758
Atalanta,93,2023-12-30,12:30,18.0,Sat,Home,W,1.0,0.0,Lecce,1.1,1.2,14864.0,Marten de Roon,3-4-1-2,Gianluca Manganiello,Match Report,2,0,3,Atalanta,3,4,3,79,1.4460692855332873,0.8296139968221576,1.275942138392295,2.106098622368775,-0.17477700894326303,-1.0299274123988764
Atalanta,94,2024-01-07,20:45,19.0,Sun,Away,D,1.0,1.0,Roma,0.7,2.1,60022.0,Marten de Roon,3-4-3,Gianluca Aureliano,Match Report,6,0,3,Atalanta,3,4,3,79,0.7341562103763117,1.0083608494405998,0.42475186085925715,0.804553477386747,-0.2030918942326539,-0.15648018156115148
Atalanta,95,2024-01-15,20:45,20.0,Mon,Home,W,5.0,0.0,Frosinone,3.7,0.4,,Marten de Roon,3-4-3,Alessandro Prontera,Match Report,0,0,3,Atalanta,3,4,3,79,-0.5163234747906106,0.4765259970595709,-2.1179258356204893,0.9670958768279228,0.9847505000183133,-0.8191387628460559
Bologna,0,2021-08-22,18:30,1.0,Sun,Home,W,3.0,2.0,Salernitana,1.6,1.5,8375.0,Roberto Soriano,4-2-3-1,Antonio Rapuano,Match Report,6,2,1,Bologna,4,2,4,75,-3.7791801306634416,-0.9402624307381502,-0.6265281012621936,0.04715244020808257,1.7934030683225115,-0.8179203741171596
Bologna,1,2021-08-28,18:30,2.0,Sat,Away,D,0.0,0.0,Atalanta,0.3,0.9,7912.0,Lorenzo De Silvestri,4-3-3,Daniele Orsato,Match Report,5,0,1,Bologna,4,3,3,75,4.960476037659796,-1.6051499074953517,-0.3310330596842773,-0.2629972867662966,-0.4512537377956845,0.3019306402995598
Bologna,2,2021-09-13,20:45,3.0,Mon,Home,W,1.0,0.0,Hellas Verona,1.1,0.3,10218.0,Roberto Soriano,4-2-3-1,Ivan Pezzuto,Match Report,1,0,1,Bologna,4,2,4,75,0.5906479534981777,-1.2727061691167512,-0.4787805804732373,-0.10792242327910657,0.6710746652634137,-0.25799486690879964
Bologna,3,2021-09-18,18:00,4.0,Sat,Away,L,1.0,6.0,Internazionale,0.5,2.8,35278.0,Roberto Soriano,4-2-3-1,Giovanni Ayroldi,Match Report,3,0,1,Bologna,4,2,4,75,1.1746924500307165,-1.0295725497777573,-0.5255114414588286,0.0556966274737885,0.38309666164776407,-0.6152645256416001
Bologna,4,2021-09-21,18:30,5.0,Tue,Home,D,2.0,2.0,Genoa,2.3,1.5,9707.0,Roberto Soriano,4-2-3-1,Francesco Fourneau,Match Report,3,0,1,Bologna,4,2,4,75,2.412492136185826,-0.6622448329172312,-0.5127973461383807,0.5266293313921571,-1.1487721630282957,-0.9617201148088932
Bologna,5,2021-09-26,15:00,6.0,Sun,Away,L,2.0,4.0,Empoli,2.9,1.7,5022.0,Roberto Soriano,4-2-3-1,Piero Giacomelli,Match Report,2,0,1,Bologna,4,2,4,75,0.810558097211444,-0.02803418936015737,-1.20900513791393,0.30916884021735586,-1.2753508417298436,-1.502900910363819
Bologna,6,2021-10-03,12:30,7.0,Sun,Home,W,3.0,0.0,Lazio,0.6,0.6,12975.0,Roberto Soriano,3-4-3,Davide Massa,Match Report,2,0,1,Bologna,3,4,3,75,-0.06560272642842924,0.3671383847123172,-2.5593766491308276,0.18128894386974131,-1.382453772645131,-1.0650505994783643
Bologna,7,2021-10-17,15:00,8.0,Sun,Away,D,1.0,1.0,Udinese,1.4,0.8,10627.0,Roberto Soriano,3-4-3,Rosario Abisso,Match Report,7,0,1,Bologna,3,4,3,75,-0.6483302255293736,-0.48891330416355816,-1.5559628332948152,1.0496680037593973,-0.57513699239027,-1.5264779994614854
Bologna,8,2021-10-23,20:45,9.0,Sat,Home,L,2.0,4.0,Milan,0.9,1.0,22167.0,Roberto Soriano,3-4-3,Paolo Valeri,Match Report,1,2,1,Bologna,3,4,3,75,-2.3221210331216344,-0.248912974617752,-0.46317471156994167,0.16439775837082804,-0.009241107237198768,-1.0410624729538585
Bologna,9,2021-10-28,20:45,10.0,Thu,Away,L,0.0,3.0,Napoli,0.3,2.7,20000.0,Lorenzo De Silvestri,3-4-3,Marco Serra,Match Report,1,0,1,Bologna,3,4,3,75,-2.038902280207242,-1.284114061611382,1.8437758098426718,-0.05300755842244359,-0.6235296709903846,-1.4954255623339732
Bologna,10,2021-11-01,20:45,11.0,Mon,Home,W,2.0,0.0,Cagliari,1.2,0.6,10126.0,Roberto Soriano,3-4-3,Davide Massa,Match Report,3,0,1,Bologna,3,4,3,75,-0.6914142443182034,0.4058861401710959,2.5732820576181163,-1.0985063258091357,-1.0118182267295681,-0.630631579613366
Bologna,11,2021-11-07,15:00,12.0,Sun,Away,W,2.0,1.0,Sampdoria,1.6,1.1,5694.0,Roberto Soriano,3-4-3,Gianluca Manganiello,Match Report,1,0,1,Bologna,3,4,3,75,0.18278407866793125,0.1480972121042959,2.352347114487906,1.1102837546814597,-1.8284019899737673,-0.6069170440277373
Bologna,12,2021-11-21,15:00,13.0,Sun,Home,L,0.0,1.0,Venezia,1.3,0.7,15255.0,Roberto Soriano,3-4-3,Daniele Chiffi,Match Report,0,0,1,Bologna,3,4,3,75,-0.18362301457873043,0.27495049622689927,1.3279981048178828,0.9367427877036334,-0.9590381172244169,-0.19891675569698788
Bologna,13,2021-11-28,15:00,14.0,Sun,Away,W,1.0,0.0,Spezia,2.6,0.7,6265.0,Roberto Soriano,3-4-3,Luca Massimi,Match Report,1,0,1,Bologna,3,4,3,75,-1.586910139209004,0.49756712200771663,-0.3679628876209448,-0.767849158566522,-0.5310170545649852,-0.41930850739057024
Bologna,14,2021-12-01,18:30,15.0,Wed,Home,W,1.0,0.0,Roma,0.3,0.9,15780.0,Roberto Soriano,3-4-3,Luca Pairetto,Match Report,3,0,1,Bologna,3,4,3,75,-0.5662834341140828,1.0902544629185502,-0.860647450999019,-2.564780236629166,-0.43591663182457047,-0.5154708767887525
Bologna,15,2021-12-05,12:30,16.0,Sun,Home,L,2.0,3.0,Fiorentina,0.7,1.1,18175.0,Roberto Soriano,5-3-2,Massimiliano Irrati,Match Report,3,0,1,Bologna,5,3,2,75,-0.6783405328923313,1.2885898538436868,1.5446088824692887,-1.4138729549404954,0.7646819609530542,0.3291356178540113
Bologna,16,2021-12-12,12:30,17.0,Sun,Away,L,1.0,2.0,Torino,1.0,1.8,6562.0,Roberto Soriano,3-4-3,Federico Dionisi,Match Report,4,0,1,Bologna,3,4,3,75,-0.12878099112549396,-0.4565376185217235,2.20662948386591,0.61757265637715,0.055465790949191254,0.8029385892805473
Bologna,17,2021-12-18,18:00,18.0,Sat,Home,L,0.0,2.0,Juventus,0.5,0.9,22394.0,Roberto Soriano,3-1-4-2,Daniele Orsato,Match Report,1,0,1,Bologna,3,5,2,75,-0.2591518060906068,-0.9282952176555821,2.8403787828015545,1.5579380898612691,0.233534959395178,2.517746803052114
Bologna,18,2021-12-22,16:30,19.0,Wed,Away,W,3.0,0.0,Sassuolo,1.8,0.6,4763.0,Roberto Soriano,3-5-2,Michael Fabbri,Match Report,3,0,1,Bologna,3,5,2,75,0.20672976985979225,0.002527132293528234,1.2479363299706636,0.25550170930385496,-0.7849457067279466,1.6672082398114847
Bologna,19,2022-01-11,20:45,21.0,Tue,Away,L,1.0,2.0,Cagliari,0.6,1.8,5583.0,Roberto Soriano,3-1-4-2,Davide Ghersini,Match Report,2,0,1,Bologna,3,5,2,75,0.01649638429660676,-0.7724834319635026,1.282231868266638,0.12271468918148613,-0.05462711771125644,1.6296436401576873
Bologna,20,2022-01-17,18:30,22.0,Mon,Home,L,0.0,2.0,Napoli,0.9,2.3,5000.0,Roberto Soriano,3-1-4-2,Livio Marinelli,Match Report,3,0,1,Bologna,3,5,2,75,0.5596457881434012,-1.3356407730466586,1.218585104269095,0.1829878379591488,0.6204203966404521,-0.05721346571421687
Bologna,21,2022-01-21,20:45,23.0,Fri,Away,L,1.0,2.0,Hellas Verona,0.6,1.8,4286.0,Roberto Soriano,5-3-2,Matteo Gariglio,Match Report,4,0,1,Bologna,5,3,2,75,0.6878657100562401,-2.123206311856052,1.4243949995566927,-0.11036969137513546,0.43966180956270323,0.05847451465890464
Bologna,22,2022-02-06,15:00,24.0,Sun,Home,D,0.0,0.0,Empoli,0.6,1.7,10349.0,Roberto Soriano,3-4-1-2,Cosso Cosso,Match Report,2,0,1,Bologna,3,4,3,75,1.8999605489814402,-0.8281866470840121,1.6022882856601428,-0.13991599243262692,0.6352385881876838,-0.3489797219935392
Bologna,23,2022-02-12,15:00,25.0,Sat,Away,L,0.0,3.0,Lazio,0.7,1.9,22000.0,Roberto Soriano,3-5-2,Marco Piccinini,Match Report,2,0,1,Bologna,3,5,2,75,1.81050079882831,0.2207509527623815,1.2777886691218814,-0.7681741701987768,0.13062527501560126,-0.516873792711626
Bologna,24,2022-02-21,21:00,26.0,Mon,Home,W,2.0,1.0,Spezia,2.0,0.3,12050.0,Roberto Soriano,3-4-3,Livio Marinelli,Match Report,1,0,1,Bologna,3,4,3,75,2.11706405661256,0.5284092875628624,0.19926044101018636,-0.28028359674095804,0.2437850088184744,-0.35814218650670726
Bologna,25,2022-02-26,15:00,27.0,Sat,Away,D,1.0,1.0,Salernitana,0.5,1.1,13289.0,Roberto Soriano,3-4-3,Giovanni Ayroldi,Match Report,3,0,1,Bologna,3,4,3,75,0.2787055911047462,0.805813511568123,0.2734422274681411,-1.4745224318020562,0.9119458354118887,-0.5441203062673238
Bologna,26,2022-03-06,15:00,28.0,Sun,Home,D,0.0,0.0,Torino,0.3,1.0,17575.0,Lorenzo De Silvestri,3-4-3,Luca Massimi,Match Report,3,0,1,Bologna,3,4,3,75,0.43408009193012503,-0.10162560902048504,-0.06358683339186039,-0.12345654045067529,1.3201419093283868,0.8174641668816786
Bologna,27,2022-03-13,12:30,29.0,Sun,Away,L,0.0,1.0,Fiorentina,1.1,1.8,22635.0,Roberto Soriano,3-4-3,Juan Sacchi,Match Report,5,1,1,Bologna,3,4,3,75,1.4027900365765984,-0.027543018824704932,-0.2972097677682975,0.7915523619526043,1.713634671338014,1.5231748215866054
Bologna,28,2022-03-20,20:45,30.0,Sun,Home,L,0.0,1.0,Atalanta,1.5,1.4,1323.0,Roberto Soriano,3-4-3,Fabio Maresca,Match Report,0,0,1,Bologna,3,4,3,75,4.394315102153395,-0.057083963615808385,-1.2848709277832309,1.902669934393809,0.6409491228831736,1.6301689740812724
Bologna,29,2022-04-04,20:45,31.0,Mon,Away,D,0.0,0.0,Milan,0.8,2.0,68136.0,Gary Medel,3-5-2,Livio Marinelli,Match Report,2,0,1,Bologna,3,5,2,75,4.391823771818219,0.8572393172674738,-0.8098377269270293,-0.3071799819085168,0.44233912192387054,0.22831313055538927
Bologna,30,2022-04-11,20:45,32.0,Mon,Home,W,2.0,0.0,Sampdoria,2.5,0.8,15783.0,Gary Medel,3-5-2,Luca Pairetto,Match Report,1,0,1,Bologna,3,5,2,75,3.2218349008143634,0.6661883034658349,0.7820675065826806,-1.428201889061103,-0.311477947919406,0.057443961511471485
Bologna,31,2022-04-16,18:30,33.0,Sat,Away,D,1.0,1.0,Juventus,1.1,2.4,36107.0,Roberto Soriano,3-5-2,Juan Sacchi,Match Report,5,2,1,Bologna,3,5,2,75,0.9898586535564295,0.64201268646298,0.8525357202371882,-1.741329659685645,0.41729143377790046,-0.3095634007234977
Bologna,32,2022-04-24,15:00,34.0,Sun,Home,D,2.0,2.0,Udinese,1.2,1.7,15922.0,Roberto Soriano,3-5-2,Alberto Santoro,Match Report,2,0,1,Bologna,3,5,2,75,0.6409232370375522,0.5317502417023193,1.1963249271948249,0.1241646036835022,-0.4671442252731822,-0.12328010560704589
Bologna,33,2022-04-27,20:15,20.0,Wed,Home,W,2.0,1.0,Internazionale,1.2,2.1,26034.0,Roberto Soriano,3-5-2,Daniele Doveri,Match Report,1,0,1,Bologna,3,5,2,75,0.10505132204965066,0.25183217732646934,0.3967526739550924,1.256991534077834,-0.2718030496272282,-1.5485166127666978
Bologna,34,2022-05-01,20:45,35.0,Sun,Away,D,0.0,0.0,Roma,1.3,0.8,62988.0,Roberto Soriano,3-1-4-2,Michael Fabbri,Match Report,1,0,1,Bologna,3,5,2,75,-0.061694872000966045,-1.3277401854277098,0.8746122567436863,1.994011933793591,-1.3595440530423726,-0.9658994635506004
Bologna,35,2022-05-08,15:00,36.0,Sun,Away,L,3.0,4.0,Venezia,2.6,2.8,6674.0,Roberto Soriano,3-5-2,Livio Marinelli,Match Report,4,0,1,Bologna,3,5,2,75,-0.016015189536854258,-2.0623311593906677,0.7734395585658704,0.15027423948686067,-0.45515202891317874,-0.8532647711595099
Bologna,36,2022-05-15,12:30,37.0,Sun,Home,L,1.0,3.0,Sassuolo,1.5,1.6,19794.0,Roberto Soriano,3-5-2,Davide Ghersini,Match Report,0,0,1,Bologna,3,5,2,75,-0.8406119047051871,-2.3412818546409637,-0.16695360395642259,-1.5536562240339904,0.06221463062125309,-0.5023031193211864
Bologna,37,2022-05-21,17:15,38.0,Sat,Away,W,1.0,0.0,Genoa,0.8,1.1,17768.0,Lorenzo De Silvestri,3-5-2,Gianpiero Miele,Match Report,1,0,1,Bologna,3,5,2,75,0.3370587613632854,-0.3866610326312795,-0.5536418177452422,-2.4202352872523103,0.010468563812397903,-0.8955541988325237
Bologna,38,2022-08-14,18:30,1.0,Sun,Away,L,1.0,2.0,Lazio,1.5,0.7,45000.0,Roberto Soriano,3-4-1-2,Luca Massimi,Match Report,6,1,2,Bologna,3,4,3,75,0.4558780843804896,-1.177610088374463,-0.7383341118364389,-1.7982008006399373,-0.23528791286653242,-1.4802431804667915
Bologna,39,2022-08-21,20:45,2.0,Sun,Home,D,1.0,1.0,Hellas Verona,0.8,1.9,17725.0,Roberto Soriano,3-4-1-2,Matteo Marcenaro,Match Report,3,1,2,Bologna,3,4,3,75,1.9591436496125088,0.33572780506168404,-0.6883448005930265,-0.48888293291396834,-0.9955111716494018,-0.5168157575040583
Bologna,40,2022-08-27,20:45,3.0,Sat,Away,L,0.0,2.0,Milan,0.5,1.9,70430.0,Gary Medel,3-5-2,Gianluca Manganiello,Match Report,1,0,2,Bologna,3,5,2,75,0.8837350138680766,0.19353374419694214,0.2653720855743298,-0.3496388445726035,0.31392588578653435,-0.06766521771825273
Bologna,41,2022-09-01,20:45,4.0,Thu,Home,D,1.0,1.0,Salernitana,1.8,1.4,19787.0,Gary Medel,3-5-2,Davide Ghersini,Match Report,2,0,2,Bologna,3,5,2,75,1.2777596957421045,2.671849164238277,1.0059345770191785,0.52166657639228,0.6096660212613574,0.4141715821005194
Bologna,42,2022-09-04,15:00,5.0,Sun,Away,D,2.0,2.0,Spezia,0.9,0.9,7555.0,Lorenzo De Silvestri,3-4-1-2,Antonio Giua,Match Report,1,0,2,Bologna,3,4,3,75,1.5310385975389351,1.848802106367785,2.282551758689098,-0.06924194019691797,0.8849195719035153,-0.14873998258819646
Bologna,43,2022-09-11,15:00,6.0,Sun,Home,W,2.0,1.0,Fiorentina,0.6,1.3,18901.0,Roberto Soriano,3-5-2,Daniele Orsato,Match Report,1,0,2,Bologna,3,5,2,75,0.8201256408177381,1.4687835084415914,2.365837938388501,-0.036908515490740826,0.32083341309407654,-0.14355365775278195
Bologna,44,2022-09-17,15:00,7.0,Sat,Home,L,0.0,1.0,Empoli,1.6,1.6,15670.0,Roberto Soriano,4-2-3-1,Manuel Volpi,Match Report,2,0,2,Bologna,4,2,4,75,-0.017255906627344587,-0.4256332158963537,2.258038975679989,-0.1905728161612386,-0.16741906892783434,-0.5805551393597258
Bologna,45,2022-10-02,20:45,8.0,Sun,Away,L,0.0,3.0,Juventus,0.4,1.8,34662.0,Roberto Soriano,4-2-3-1,Rosario Abisso,Match Report,1,0,2,Bologna,4,2,4,75,-0.1719985687831209,0.29890305587461524,1.3417071518202,-0.4872492643452232,-0.5432598361897938,-0.8738386397214409
Bologna,46,2022-10-08,20:45,9.0,Sat,Home,D,1.0,1.0,Sampdoria,0.8,0.6,20871.0,Gary Medel,4-2-3-1,Marco Piccinini,Match Report,2,0,2,Bologna,4,2,4,75,1.4148991052289117,1.3040577519787575,-0.019779825812707395,-0.153588663922593,-0.9726775402356473,-0.7800259800524649
Bologna,47,2022-10-16,18:00,10.0,Sun,Away,L,2.0,3.0,Napoli,1.3,2.6,50000.0,Gary Medel,4-3-3,Francesco Cosso,Match Report,4,0,2,Bologna,4,3,3,75,1.9810451111311804,1.7279124491461582,-0.9077154622550613,-0.19125657708137003,-0.4604707397804516,0.09923941504328891
Bologna,48,2022-10-23,15:00,11.0,Sun,Home,W,2.0,0.0,Lecce,1.8,0.4,24206.0,Gary Medel,4-2-3-1,Simone Sozza,Match Report,5,0,2,Bologna,4,2,4,75,1.1315173455326217,1.0031135606682735,-0.9860960554867896,0.9450817909988234,-0.08490022161109671,-0.5616571183847752
Bologna,49,2022-10-31,20:45,12.0,Mon,Away,W,2.0,1.0,Monza,1.3,1.2,11388.0,Gary Medel,3-4-3,Luca Pairetto,Match Report,2,0,2,Bologna,3,4,3,75,0.6422805906386184,-1.071303399446167,-1.0056130507398289,0.4367829497156055,-0.29619072693566784,-0.6623375689848198
Bologna,50,2022-11-06,12:30,13.0,Sun,Home,W,2.0,1.0,Torino,2.0,1.0,23168.0,Gary Medel,3-4-3,Antonio Giua,Match Report,3,0,2,Bologna,3,4,3,75,0.11290509088012411,-2.018393736095827,-1.220829557674989,0.2889828731079283,-0.3743151892356439,-0.3504234115717186
Bologna,51,2022-11-09,20:45,14.0,Wed,Away,L,1.0,6.0,Internazionale,0.7,2.6,69312.0,Gary Medel,4-2-3-1,Andrea Colombo,Match Report,5,0,2,Bologna,4,2,4,75,0.39213455475530645,-3.269529117629048,-1.4838565685712959,-0.49416246577882295,-0.5203564761832531,0.7716566670465119
Bologna,52,2022-11-12,20:45,15.0,Sat,Home,W,3.0,0.0,Sassuolo,0.8,0.8,20811.0,Roberto Soriano,4-2-3-1,Ivan Pezzuto,Match Report,1,0,2,Bologna,4,2,4,75,-0.24134234562336884,-2.239867643938391,0.24965967492359464,0.2090857891854766,0.23387278226026528,0.7787963137863343
Bologna,53,2023-01-04,16:30,16.0,Wed,Away,L,0.0,1.0,Roma,0.7,1.5,62092.0,Roberto Soriano,4-2-3-1,Alberto Santoro,Match Report,3,0,2,Bologna,4,2,4,75,-1.0707166549442193,-2.141309315982052,0.9075794605988003,1.1729547562522575,-0.15767002701868293,0.3466029333059958
Bologna,54,2023-01-09,20:45,17.0,Mon,Home,L,1.0,2.0,Atalanta,0.5,0.5,16953.0,Roberto Soriano,4-2-3-1,Marco Di Bello,Match Report,3,0,2,Bologna,4,2,4,75,-0.6107920610022813,-0.3537143858730707,1.5909704903510802,1.220821145021146,0.7022433096279188,-0.3044933646475643
Bologna,55,2023-01-15,15:00,18.0,Sun,Away,W,2.0,1.0,Udinese,2.0,1.9,20486.0,Adama Soumaoro,4-3-3,Manuel Volpi,Match Report,3,0,2,Bologna,4,3,3,75,-0.061329045818445865,0.01645093903432007,0.27200306173510375,1.1246283453848929,1.5634850492711119,-0.19575379281809013
Bologna,56,2023-01-23,18:30,19.0,Mon,Home,D,1.0,1.0,Cremonese,1.1,1.7,15587.0,Roberto Soriano,4-3-3,Matteo Marchetti,Match Report,2,0,2,Bologna,4,3,3,75,1.0384947031824288,0.6773681731215574,-0.06008126063418149,1.1646999847738613,2.7601110206257364,-1.2875843347491476
Bologna,57,2023-01-27,18:30,20.0,Fri,Home,W,2.0,0.0,Spezia,1.6,0.5,17213.0,Roberto Soriano,4-2-3-1,Luca Massimi,Match Report,2,0,2,Bologna,4,2,4,75,-0.3852049669339583,0.8101785230370474,-0.26055596982820034,0.28555172241026117,2.5577084459904955,-0.4085500023347807
Bologna,58,2023-02-05,18:00,21.0,Sun,Away,W,2.0,1.0,Fiorentina,1.8,1.3,30546.0,Roberto Soriano,4-2-3-1,Luca Pairetto,Match Report,4,0,2,Bologna,4,2,4,75,-1.0662119774263976,0.03521675238963997,-0.37757001325683726,-0.7677815102568103,2.326404707549761,-1.1757444263148318
Bologna,59,2023-02-12,15:00,22.0,Sun,Home,L,0.0,1.0,Monza,0.9,0.6,21692.0,Riccardo Orsolini,4-2-3-1,Luca Zufferli,Match Report,1,0,2,Bologna,4,2,4,75,-0.596974398859778,-0.7157503023155979,-0.8106276158635949,-1.7573419516173212,1.757273912008692,0.9360474664680465
Bologna,60,2023-02-18,15:00,23.0,Sat,Away,W,2.0,1.0,Sampdoria,0.9,2.3,18269.0,Roberto Soriano,4-2-3-1,Massimiliano Irrati,Match Report,1,0,2,Bologna,4,2,4,75,0.7214660561581437,-1.3964256823978916,-1.6194939890350366,-1.5421470720622763,1.616335349097061,0.5641430549247939
Bologna,61,2023-02-26,12:30,24.0,Sun,Home,W,1.0,0.0,Internazionale,1.2,1.0,28317.0,Roberto Soriano,4-2-3-1,Daniele Orsato,Match Report,1,0,2,Bologna,4,2,4,75,0.49230105411763936,-1.4167198702713495,-1.468886785016849,-0.5293530605508072,1.4649492259601777,1.368861794306326
Bologna,62,2023-03-06,20:45,25.0,Mon,Away,L,0.0,1.0,Torino,0.5,0.9,18592.0,Roberto Soriano,4-2-3-1,Antonio Rapuano,Match Report,2,0,2,Bologna,4,2,4,75,-0.28519457897352696,-0.5604287115636215,-0.46484147320659136,-1.3582746357976183,1.1168218283810882,0.14955815467989803
Bologna,63,2023-03-11,20:45,26.0,Sat,Home,D,0.0,0.0,Lazio,0.9,0.8,27369.0,Jhon Lucumí,4-2-3-1,Fabio Maresca,Match Report,2,0,2,Bologna,4,2,4,75,-0.26555355329739216,0.5909353164630726,0.8418581315036651,-0.25116939842389063,0.7042426923532839,0.013722565088083375
Bologna,64,2023-03-18,18:00,27.0,Sat,Away,D,2.0,2.0,Salernitana,0.4,0.9,18600.0,Jhon Lucumí,4-2-3-1,Luca Pairetto,Match Report,1,0,2,Bologna,4,2,4,75,0.5675815868092886,2.060920706504244,0.6162455896078156,-0.8499931821332698,0.25499139878547805,-0.36373500625701294
Bologna,65,2023-04-02,12:30,28.0,Sun,Home,W,3.0,0.0,Udinese,0.7,0.8,25562.0,Jhon Lucumí,4-3-3,Maria Sole Ferrieri Caputi,Match Report,1,0,2,Bologna,4,3,3,75,0.02708297277026348,2.2234203452373213,-0.2677901534690735,1.4011740707255653,0.5263971936716912,-0.902573535626534
Bologna,66,2023-04-08,16:30,29.0,Sat,Away,W,2.0,0.0,Atalanta,1.3,1.3,18950.0,Roberto Soriano,4-1-4-1,Daniele Orsato,Match Report,2,0,2,Bologna,4,5,1,75,-1.0550718314071914,0.6847877824603362,-1.00373457585852,2.7052446903189136,0.7751647241081757,-0.3420722627036127
Bologna,67,2023-04-15,15:00,30.0,Sat,Home,D,1.0,1.0,Milan,0.6,1.4,29024.0,Nicolás Domínguez,4-3-3,Davide Massa,Match Report,3,0,2,Bologna,4,3,3,75,-1.7322412540374665,-0.6918465868795697,-0.32882965955477533,2.5560559024478744,0.7188373672207625,-0.16185805228861702
Bologna,68,2023-04-21,20:45,31.0,Fri,Away,L,1.0,2.0,Hellas Verona,1.3,1.4,21031.0,Nicolás Domínguez,4-3-3,Maurizio Mariani,Match Report,4,0,2,Bologna,4,3,3,75,-1.0461636334481714,-0.6090714395427995,0.521202136226971,1.8853672633722354,-0.2117282410569814,0.6373013706764674
Bologna,69,2023-04-30,20:45,32.0,Sun,Home,D,1.0,1.0,Juventus,1.9,2.7,30071.0,Nicolás Domínguez,4-3-3,Simone Sozza,Match Report,2,0,2,Bologna,4,3,3,75,-1.465629021072457,0.30773157513477123,0.7311781973852965,-0.3091840171651196,0.06803054275537351,0.5522266387733515
Bologna,70,2023-05-04,20:45,33.0,Thu,Away,L,1.0,3.0,Empoli,2.0,1.0,8349.0,Nicolás Domínguez,4-3-3,Federico La Penna,Match Report,0,0,2,Bologna,4,3,3,75,-0.8727811496826208,1.1980076632181098,0.08306941927206546,-0.593033152036878,-0.0034478364453738647,0.9419267739205351
Bologna,71,2023-05-08,20:45,34.0,Mon,Away,D,1.0,1.0,Sassuolo,0.5,0.3,13664.0,Nicolás Domínguez,4-2-3-1,Maria Sole Ferrieri Caputi,Match Report,1,0,2,Bologna,4,2,4,75,-0.9284042385745087,2.726470795482959,-1.2091010977078887,-1.924737880514463,0.35745612668165905,0.4315164256931593
